IRTT,"	ORTT","	T1","		T2","		T3","		G","		HNG","		phiL","	phiR","	UX1","		UY1","		UX2	","	UY2	","	UX3	","	UY3	","	UX4	","	UY4","		UX5","		UY5","		UX6","		UY6	","	UX7","		UY7","		UX8","		UY8","		UX9","		UY9","		UX10","		UY10","		MaxVM",Error
0.009,0.025,0.17,0.15,0.15,0.033,0.033,0.11,0.18,-0.479977,-0.030989,-0.313068,-0.012555,-0.283033,-0.010553,-0.115153,-0.006677,-0.082162,-0.005915,0.085717,-0.002039,0.118709,-0.001277,0.286588,0.002599,0.312647,0.000551,0.477859,-0.029513,12509246,0.206709
0.005,0.027,0.01,0.01,0.14,0.045,0.032,0.29,0.1,-0.469289,-0.02423,-0.318726,0.0207,-0.285845,0.024463,-0.129024,0.014716,-0.084111,0.011924,0.07271,0.002176,0.117623,-0.000616,0.274444,-0.010364,0.318079,-0.013908,0.474418,-0.029594,48202708,0.359036
0.011,0.024,0.34,0.2,0.15,0.031,0.028,0.2,0.13,-0.479246,-0.024362,-0.312465,0.009446,-0.287985,0.011618,-0.117857,0.007702,-0.086865,0.006988,0.083264,0.003072,0.114255,0.002359,0.284384,-0.001557,0.312263,-0.003694,0.481001,-0.025754,22774444,0.101004
0.003,0.014,0.94,0.51,0.15,0.034,0.041,0.27,0.28,-0.47268,-0.03498,-0.309751,0.010112,-0.287172,0.013215,-0.118119,0.013758,-0.084119,0.013867,0.084934,0.014409,0.118933,0.014518,0.287986,0.015061,0.309862,0.012014,0.472331,-0.034705,1432663296,0.038494
0.002,0.014,0.32,0.19,0.05,0.043,0.027,0.16,0.26,-0.474473,-0.02323,-0.317565,0.002092,-0.278273,0.005887,-0.11942,0.011067,-0.076443,0.012468,0.08241,0.017647,0.125388,0.019049,0.284241,0.024228,0.318686,0.020294,0.472281,-0.020565,384325056,0.138843
0.007,0.018,0.33,0.31,0.16,0.048,0.029,0.11,0.26,-0.472961,-0.02619,-0.320145,-0.009312,-0.274078,-0.005639,-0.120518,0.00191,-0.072576,0.004267,0.080985,0.011816,0.128927,0.014172,0.282488,0.021722,0.320773,0.01767,0.469351,-0.021855,61741692,0.149721
0.018,0.025,0.82,0.42,0.19,0.043,0.025,0.21,0.21,-0.473761,-0.019969,-0.318476,0.013129,-0.28116,0.017062,-0.122387,0.017062,-0.079387,0.017062,0.079387,0.017062,0.122387,0.017062,0.28116,0.017062,0.318476,0.013129,0.473761,-0.019969,442579840,0.008069
0.006,0.011,0.08,0.08,0.03,0.038,0.025,0.18,0.12,-0.476831,-0.021195,-0.316502,0.00798,-0.283783,0.010607,-0.120853,0.007385,-0.08286,0.006634,0.08007,0.003412,0.118063,0.00266,0.280993,-0.000562,0.316354,-0.003037,0.478144,-0.022546,160906128,0.275547
0.004,0.021,0.48,0.36,0.08,0.03,0.022,0.27,0.26,-0.479675,-0.017202,-0.313103,0.028898,-0.289586,0.032054,-0.116753,0.031498,-0.086753,0.031401,0.08608,0.030845,0.11608,0.030749,0.288913,0.030193,0.312824,0.027028,0.479848,-0.017404,103148952,0.14948
0.005,0.026,0.31,0.25,0.07,0.043,0.044,0.21,0.27,-0.4698,-0.038551,-0.313923,-0.005327,-0.279717,-0.001386,-0.120369,0.001709,-0.077377,0.002545,0.081972,0.00564,0.124964,0.006476,0.284312,0.009571,0.313938,0.00584,0.467543,-0.036671,26495440,0.232785
0.005,0.016,0.5,0.38,0.02,0.024,0.044,0.14,0.22,-0.481978,-0.041895,-0.306307,-0.017139,-0.287414,-0.015565,-0.110069,-0.010912,-0.086077,-0.010283,0.091269,-0.005629,0.115261,-0.005,0.292606,-0.000347,0.305557,-0.001605,0.478687,-0.040321,492313408,0.049564
0.005,0.017,0.37,0.36,0.02,0.028,0.049,0.23,0.18,-0.475198,-0.044518,-0.306042,-0.004911,-0.290383,-0.003232,-0.116676,-0.006066,-0.08868,-0.006523,0.085028,-0.009358,0.113024,-0.009815,0.286731,-0.012649,0.30653,-0.014599,0.477454,-0.045702,258867040,0.188699
0.003,0.026,0.38,0.21,0.1,0.039,0.04,0.15,0.13,-0.474741,-0.036637,-0.314766,-0.012459,-0.282227,-0.010122,-0.120438,-0.01119,-0.081439,-0.011447,0.08035,-0.012515,0.119349,-0.012773,0.281138,-0.013841,0.315052,-0.016161,0.475479,-0.037135,49231564,0.055135
0.015,0.022,0.53,0.45,0.19,0.037,0.031,0.15,0.13,-0.477075,-0.027887,-0.315122,-0.00341,-0.283167,-0.001115,-0.119378,-0.002197,-0.082379,-0.002441,0.08141,-0.003522,0.118409,-0.003766,0.282198,-0.004848,0.315227,-0.007107,0.477637,-0.02834,159196720,0.043917
0.009,0.023,0.14,0.09,0.07,0.038,0.033,0.12,0.23,-0.477186,-0.030488,-0.314932,-0.010924,-0.279841,-0.008179,-0.116518,-0.002281,-0.078543,-0.00091,0.08478,0.004988,0.122755,0.006359,0.286078,0.012257,0.314851,0.009459,0.473977,-0.027799,25492314,0.223057
0.011,0.03,0.16,0.09,0.01,0.05,0.032,0.27,0.3,-0.46737,-0.024172,-0.319629,0.016716,-0.278765,0.022466,-0.125477,0.023938,-0.075479,0.024417,0.077808,0.025888,0.127806,0.026368,0.281093,0.027839,0.320212,0.022119,0.46666,-0.023183,18166448,0.373872
0.002,0.016,0.3,0.17,0.02,0.025,0.033,0.1,0.22,-0.484268,-0.031587,-0.308883,-0.01399,-0.285948,-0.012388,-0.109819,-0.005432,-0.084839,-0.004445,0.091289,0.002511,0.11627,0.003498,0.292398,0.010454,0.308583,0.00899,0.4806,-0.029477,164459760,0.056227
0.015,0.024,0.21,0.17,0.19,0.034,0.05,0.22,0.15,-0.472498,-0.045085,-0.309079,-0.008541,-0.287551,-0.006413,-0.12014,-0.010253,-0.086149,-0.011033,0.081262,-0.014872,0.115253,-0.015652,0.282665,-0.019492,0.310144,-0.021874,0.475719,-0.046898,43239064,0.251015
0.004,0.017,0.62,0.56,0.14,0.024,0.026,0.22,0.24,-0.482615,-0.022755,-0.308773,0.01612,-0.290568,0.01819,-0.112436,0.019347,-0.088436,0.019502,0.089696,0.020659,0.113695,0.020815,0.291827,0.021971,0.309134,0.019941,0.482164,-0.022402,340669504,0.095619
0.009,0.016,0.7,0.49,0.13,0.038,0.045,0.17,0.28,-0.473661,-0.041137,-0.311792,-0.013351,-0.280084,-0.010078,-0.115953,-0.004211,-0.077977,-0.002853,0.086153,0.003014,0.124129,0.004372,0.28826,0.010239,0.311464,0.007391,0.469304,-0.037997,818214080,0.032826
0.008,0.012,0.64,0.62,0.06,0.042,0.022,0.19,0.26,-0.475223,-0.017638,-0.317987,0.012602,-0.280025,0.016655,-0.119949,0.020296,-0.07796,0.021251,0.082116,0.024892,0.124105,0.025847,0.284181,0.029489,0.319314,0.025301,0.47405,-0.015862,787345728,0.058363
0.02,0.03,0.04,0.02,0,0.027,0.049,0.14,0.2,-0.479794,-0.046637,-0.30728,-0.022326,-0.286286,-0.020646,-0.112101,-0.017212,-0.085106,-0.01668,0.08908,-0.013246,0.116074,-0.012714,0.29026,-0.00928,0.306288,-0.010729,0.477034,-0.045341,11302758,0.281052
0.022,0.03,0.62,0.61,0.15,0.029,0.05,0.14,0.12,-0.478665,-0.047487,-0.308661,-0.02353,-0.28711,-0.022091,-0.11543,-0.023226,-0.086431,-0.023417,0.085249,-0.024552,0.114249,-0.024744,0.285929,-0.025879,0.309169,-0.027352,0.479619,-0.047905,81747072,0.061983
0.01,0.023,0.62,0.41,0.13,0.036,0.034,0.22,0.25,-0.475014,-0.029252,-0.312783,0.007026,-0.284307,0.010311,-0.118076,0.011928,-0.082078,0.012278,0.084152,0.013894,0.12015,0.014244,0.286381,0.015861,0.313078,0.012638,0.474148,-0.02849,126442120,0.04702
0.003,0.01,0.13,0.09,0.05,0.022,0.033,0.16,0.27,-0.483883,-0.030826,-0.306125,-0.002139,-0.288348,-0.000393,-0.108406,0.006053,-0.08642,0.006841,0.093523,0.013288,0.115508,0.014076,0.295451,0.020523,0.307062,0.019157,0.480596,-0.02887,214687344,0.301295
0.006,0.024,0.84,0.8,0.19,0.035,0.041,0.18,0.28,-0.475443,-0.037205,-0.310852,-0.007254,-0.282154,-0.004194,-0.114949,0.001233,-0.079967,0.002369,0.087238,0.007796,0.122219,0.008931,0.289424,0.014359,0.311073,0.011665,0.471851,-0.034567,131566896,0.057656
0.008,0.016,0.12,0.09,0.15,0.021,0.046,0.11,0.12,-0.484514,-0.044569,-0.306067,-0.024861,-0.290028,-0.023951,-0.110498,-0.023356,-0.089498,-0.023287,0.090033,-0.022692,0.111033,-0.022623,0.290563,-0.022028,0.305828,-0.02292,0.484069,-0.044412,37461616,0.168697
0.02,0.03,0.25,0.2,0.18,0.042,0.035,0.26,0.17,-0.470708,-0.028425,-0.316093,0.012706,-0.284831,0.016328,-0.124908,0.01164,-0.082926,0.01041,0.076998,0.005722,0.11898,0.004491,0.278903,-0.000196,0.315695,-0.003875,0.473381,-0.030943,14508761,0.28111
0.002,0.013,0.12,0.09,0.08,0.037,0.046,0.17,0.12,-0.473984,-0.042207,-0.312462,-0.014481,-0.284272,-0.012313,-0.12041,-0.015015,-0.083415,-0.015625,0.080447,-0.018328,0.117442,-0.018938,0.281304,-0.02164,0.31342,-0.023836,0.476126,-0.043455,107840392,0.200422
0.006,0.023,0.77,0.59,0.09,0.023,0.021,0.24,0.21,-0.483838,-0.017665,-0.309918,0.024897,-0.292445,0.026917,-0.113401,0.025172,-0.090402,0.024948,0.088641,0.023202,0.11164,0.022978,0.290683,0.021233,0.309257,0.019184,0.484375,-0.018141,101941944,0.019633
0.003,0.021,0.72,0.68,0.12,0.048,0.032,0.29,0.29,-0.467852,-0.023801,-0.318943,0.020635,-0.281096,0.026162,-0.125699,0.026162,-0.077699,0.026162,0.077699,0.026162,0.125699,0.026162,0.281096,0.026162,0.318943,0.020635,0.467852,-0.023801,121128376,0.111776
0.017,0.028,0.17,0.13,0.04,0.046,0.039,0.26,0.22,-0.467747,-0.031776,-0.316656,0.008417,-0.281962,0.012725,-0.125629,0.0107,-0.079633,0.010104,0.076699,0.008079,0.122696,0.007484,0.279028,0.005459,0.316466,0.001079,0.469043,-0.033041,27499118,0.319948
0.006,0.012,0,0,0.18,0.022,0.034,0.29,0.24,-0.479737,-0.029435,-0.306417,0.022286,-0.295146,0.023839,-0.114297,0.02093,-0.0923,0.020577,0.08855,0.017668,0.110547,0.017314,0.291396,0.014405,0.305545,0.012583,0.481233,-0.030411,193662400,0.477996
0.013,0.019,0.2,0.1,0.14,0.025,0.039,0.23,0.26,-0.478938,-0.035123,-0.306178,0.005327,-0.29002,0.007273,-0.112596,0.008994,-0.087597,0.009237,0.089827,0.010958,0.114826,0.011201,0.29225,0.012922,0.306425,0.011139,0.477894,-0.034476,115485048,0.284021
0.01,0.021,0.09,0.05,0.06,0.036,0.03,0.29,0.26,-0.474173,-0.0236,-0.314083,0.024173,-0.287702,0.027895,-0.120644,0.026288,-0.084645,0.025941,0.082414,0.024333,0.118412,0.023987,0.285471,0.022379,0.313441,0.018585,0.474893,-0.024364,37890888,0.430686
0.014,0.022,0.39,0.31,0.2,0.023,0.031,0.15,0.27,-0.483997,-0.028933,-0.306997,-0.002182,-0.287555,-0.000339,-0.108682,0.00666,-0.085699,0.007559,0.093174,0.014558,0.116156,0.015458,0.295029,0.022457,0.308123,0.020938,0.480648,-0.026809,83316112,0.1725
0.006,0.025,0.57,0.53,0.1,0.049,0.024,0.17,0.16,-0.471793,-0.019509,-0.321891,0.006223,-0.277384,0.009941,-0.12529,0.009441,-0.076291,0.00928,0.075803,0.00878,0.124802,0.008619,0.276896,0.008119,0.321838,0.004441,0.471989,-0.01979,65864748,0.062501
0.015,0.023,0.1,0.1,0.09,0.046,0.042,0.24,0.25,-0.467676,-0.035329,-0.315739,0.001852,-0.280247,0.00619,-0.123828,0.006696,-0.077828,0.006845,0.078591,0.007351,0.12459,0.007499,0.281009,0.008005,0.315767,0.003695,0.467324,-0.035004,17979558,0.387648
0.006,0.019,0.15,0.15,0.2,0.044,0.031,0.3,0.29,-0.469821,-0.023114,-0.317428,0.024027,-0.283671,0.029074,-0.124153,0.028565,-0.080153,0.028425,0.079364,0.027916,0.123364,0.027776,0.282881,0.027267,0.317197,0.0222,0.470054,-0.023415,14812050,0.483918
