IRTT	ORTT	T1		T2		T3		G		HNG		phiL	phiR	X1		Y1		X2		Y2		X3		Y3		X4		Y4		X5		Y5		X6		Y6		X7		Y7		X8		Y8		X9		Y9		X10		Y10		MaxVM
  0.008000,  0.010000,  0.440000,  0.140000,  0.390000,  0.030000,  0.040000,  0.160000,  0.180000, -0.478819, -0.037099, -0.309839, -0.009829, -0.286140, -0.007851, -0.114978, -0.006726, -0.084978, -0.006529,  0.086185, -0.005405,  0.116184, -0.005208,  0.287347, -0.004083,  0.309680, -0.006024,  0.478081, -0.036668,1337508352.000000
  0.023000,  0.030000,  0.810000,  0.940000,  0.340000,  0.050000,  0.050000,  0.180000,  0.300000, -0.466452, -0.044716, -0.316362, -0.017404, -0.273794, -0.012728, -0.121354, -0.006804, -0.071392, -0.004863,  0.081049,  0.001061,  0.131011,  0.003002,  0.283452,  0.008926,  0.315599,  0.004704,  0.461341, -0.040379,179605536.000000
  0.003000,  0.020000,  0.530000,  0.590000,  0.170000,  0.030000,  0.040000,  0.140000,  0.110000, -0.479565, -0.037515, -0.310594, -0.013704, -0.286720, -0.012149, -0.116087, -0.013842, -0.086088, -0.014139,  0.084544, -0.015832,  0.114543, -0.016130,  0.285175, -0.017823,  0.311090, -0.019379,  0.480700, -0.038112,68214008.000000
  0.022000,  0.030000,  0.500000,  0.290000,  0.250000,  0.030000,  0.030000,  0.150000,  0.250000, -0.480685, -0.027422, -0.310842, -0.001752, -0.284522,  0.000658, -0.112841,  0.006268, -0.082857,  0.007247,  0.088823,  0.012856,  0.118807,  0.013836,  0.290488,  0.019445,  0.311612,  0.017141,  0.478044, -0.025356,86202920.000000
  0.006000,  0.020000,  0.420000,  0.300000,  0.190000,  0.050000,  0.030000,  0.260000,  0.250000, -0.468128, -0.022565, -0.320635,  0.016672, -0.279285,  0.022010, -0.126663,  0.021518, -0.076663,  0.021356,  0.075959,  0.020864,  0.125958,  0.020703,  0.278580,  0.020210,  0.320477,  0.014877,  0.468355, -0.022882,93550864.000000
  0.009000,  0.020000,  0.200000,  0.170000,  0.010000,  0.040000,  0.040000,  0.270000,  0.120000, -0.470055, -0.033216, -0.314022,  0.009967, -0.287400,  0.012921, -0.125696,  0.004987, -0.085744,  0.003026,  0.075961, -0.004908,  0.115913, -0.006868,  0.277617, -0.014802,  0.314621, -0.017937,  0.475355, -0.037318,100633832.000000
  0.003000,  0.010000,  1.100000,  0.240000,  0.120000,  0.050000,  0.030000,  0.110000,  0.220000, -0.471858, -0.027074, -0.321480, -0.010466, -0.273856, -0.006979, -0.122662, -0.001510, -0.072695,  0.000298,  0.078499,  0.005767,  0.128466,  0.007575,  0.279660,  0.013044,  0.321410,  0.009195,  0.469056, -0.023821,4884762624.000000
  0.005000,  0.020000,  0.700000,  0.690000,  0.260000,  0.030000,  0.030000,  0.180000,  0.190000, -0.479871, -0.026830, -0.311264,  0.003852, -0.286779,  0.006102, -0.115404,  0.006663, -0.085404,  0.006761,  0.085971,  0.007323,  0.115971,  0.007421,  0.287346,  0.007983,  0.311312,  0.005739,  0.479604, -0.026627,108482280.000000
  0.011000,  0.020000,  0.040000,  0.010000,  0.010000,  0.030000,  0.050000,  0.190000,  0.160000, -0.475827, -0.046267, -0.307664, -0.013926, -0.287870, -0.012139, -0.116634, -0.013825, -0.086636, -0.014120,  0.084600, -0.015806,  0.114599, -0.016102,  0.285835, -0.017788,  0.308169, -0.019689,  0.477226, -0.046972,41525776.000000
  0.013000,  0.020000,  0.620000,  0.130000,  0.050000,  0.030000,  0.050000,  0.140000,  0.150000, -0.478170, -0.047418, -0.308996, -0.023577, -0.285956, -0.021924, -0.115112, -0.021360, -0.085112, -0.021261,  0.085732, -0.020698,  0.115732, -0.020599,  0.286576, -0.020035,  0.308770, -0.021666,  0.477697, -0.047197,1459315456.000000
  0.010000,  0.020000,  0.920000,  0.790000,  0.120000,  0.030000,  0.040000,  0.220000,  0.210000, -0.476632, -0.035762, -0.308914,  0.001743, -0.288135,  0.004003, -0.116275,  0.003444, -0.086275,  0.003346,  0.085584,  0.002786,  0.115584,  0.002689,  0.287444,  0.002129,  0.308906, -0.000168,  0.476991, -0.035994,491773216.000000
  0.013000,  0.020000,  0.200000,  0.180000,  0.040000,  0.040000,  0.030000,  0.250000,  0.200000, -0.473200, -0.024119, -0.316160,  0.015979, -0.284694,  0.019674, -0.122637,  0.017041, -0.082643,  0.016391,  0.079414,  0.013758,  0.119409,  0.013109,  0.281465,  0.010476,  0.315591,  0.006771,  0.474439, -0.025429,96384360.000000
  0.005000,  0.020000,  0.470000,  1.100000,  0.270000,  0.040000,  0.050000,  0.110000,  0.160000, -0.474632, -0.047502, -0.314832, -0.029853, -0.279619, -0.027623, -0.118868, -0.024968, -0.078874, -0.024307,  0.081876, -0.021652,  0.121871, -0.020992,  0.282621, -0.018337,  0.313571, -0.020561,  0.472290, -0.046175,2743564032.000000
  0.006000,  0.020000,  0.120000,  0.160000,  0.100000,  0.030000,  0.040000,  0.230000,  0.270000, -0.476276, -0.035527, -0.308275,  0.003809, -0.287274,  0.006373, -0.114744,  0.008602, -0.084746,  0.008989,  0.087784,  0.011218,  0.117781,  0.011606,  0.290311,  0.013835,  0.308581,  0.011473,  0.474874, -0.034550,13870294.000000
  0.014000,  0.020000,  0.220000,  0.070000,  0.020000,  0.030000,  0.040000,  0.270000,  0.270000, -0.474874, -0.034550, -0.308199,  0.011579, -0.289411,  0.014131, -0.116470,  0.014131, -0.086470,  0.014131,  0.086470,  0.014131,  0.116470,  0.014131,  0.289411,  0.014131,  0.308199,  0.011579,  0.474874, -0.034550,191832272.000000
  0.012000,  0.020000,  0.510000,  0.580000,  0.000000,  0.040000,  0.040000,  0.260000,  0.250000, -0.470389, -0.033514, -0.313232,  0.008293, -0.284317,  0.012026, -0.121695,  0.011501, -0.081695,  0.011372,  0.080926,  0.010848,  0.120926,  0.010719,  0.283548,  0.010194,  0.313159,  0.006425,  0.470726, -0.033808,144590000.000000
  0.016000,  0.030000,  0.610000,  0.930000,  0.200000,  0.020000,  0.050000,  0.170000,  0.290000, -0.481685, -0.047587, -0.301948, -0.016734, -0.288613, -0.015336, -0.106386, -0.008238, -0.086401, -0.007459,  0.095826, -0.000361,  0.115811,  0.000417,  0.298038,  0.007516,  0.301369,  0.007095,  0.476120, -0.045053,265113168.000000
  0.022000,  0.030000,  0.700000,  0.500000,  0.040000,  0.030000,  0.040000,  0.150000,  0.130000, -0.479191, -0.037309, -0.310316, -0.011786, -0.286727, -0.010092, -0.115938, -0.011220, -0.085939, -0.011418,  0.084850, -0.012545,  0.114849, -0.012743,  0.285638, -0.013871,  0.310590, -0.015577,  0.479941, -0.037718,224241952.000000
  0.017000,  0.030000,  0.080000,  0.530000,  0.360000,  0.020000,  0.020000,  0.120000,  0.120000, -0.487678, -0.018659, -0.308399,  0.002958, -0.290865,  0.004012, -0.110288,  0.004012, -0.090288,  0.004012,  0.090288,  0.004012,  0.110288,  0.004012,  0.290865,  0.004012,  0.308399,  0.002958,  0.487678, -0.018659,1781031424.000000
