IRTT,	ORTT,	T1,		T2,		T3,		G,		HNG,		phiL,	phiR,	X1,		Y1,		X2,		Y2,		X3,		Y3,		X4,		Y4,		X5,		Y5,		X6,		Y6,		X7,		Y7,		X8,		Y8,		X9,		Y9,		X10,		Y10,		MaxVM, Error
  0.003000,  0.015000,  0.210000,  0.200000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482819, -0.028806, -0.311683, -0.016093, -0.283848, -0.015015, -0.112242, -0.014451, -0.079987, -0.013105,  0.091070,  0.000627,  0.121156,  0.003139,  0.292122,  0.017963,  0.311709,  0.016395,  0.478139, -0.025438,84743632.000000,  0.249347
  0.006000,  0.013000,  0.790000,  0.450000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.491907, -0.032550, -0.324434, -0.069994, -0.288976, -0.074342, -0.117418, -0.078470, -0.083325, -0.076899,  0.087126, -0.057009,  0.117372, -0.053233,  0.287481, -0.030609,  0.313231, -0.028976,  0.484836, -0.029917,1648214912.000000,  0.020271
  0.004000,  0.013000,  0.010000,  0.010000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479511, -0.026556, -0.311106,  0.006443, -0.287130,  0.008779, -0.115523,  0.008919, -0.085308,  0.009053,  0.086294,  0.010427,  0.116160,  0.010599,  0.287766,  0.011208,  0.311203,  0.008826,  0.479178, -0.026295,8235496.500000,  0.357193
  0.003000,  0.021000,  0.200000,  0.130000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481740, -0.028135, -0.311208, -0.008947, -0.285490, -0.007860, -0.113947, -0.012592, -0.082980, -0.012944,  0.088625, -0.012110,  0.122285, -0.009811,  0.292410,  0.012701,  0.311368,  0.011842,  0.478760, -0.025959,46111972.000000,  0.219506
  0.006000,  0.016000,  0.550000,  0.520000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488194, -0.031394, -0.317512, -0.049200, -0.283981, -0.050663, -0.112397, -0.047793, -0.079229, -0.045409,  0.091002, -0.023711,  0.121160, -0.019646,  0.291060,  0.004501,  0.311041,  0.004102,  0.479842, -0.026808,329642784.000000,  0.096961
  0.009000,  0.016000,  0.590000,  0.400000,  0.140000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488529, -0.031518, -0.318047, -0.051142, -0.285819, -0.053581, -0.114326, -0.059842, -0.081355, -0.059389,  0.089902, -0.048420,  0.123974, -0.043660,  0.291679, -0.007273,  0.311105, -0.006416,  0.481364, -0.027887,553831680.000000,  0.040179
  0.002000,  0.018000,  0.080000,  0.060000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480499, -0.027289, -0.310997, -0.000488, -0.286253,  0.001296, -0.114660, -0.000907, -0.081747,  0.000301,  0.089222,  0.015081,  0.116192,  0.016069,  0.287785,  0.013842,  0.311323,  0.011109,  0.478861, -0.026041,25094854.000000,  0.337041
  0.021000,  0.030000,  0.600000,  0.580000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484787, -0.029893, -0.313184, -0.028674, -0.283612, -0.028675, -0.112009, -0.029900, -0.080307, -0.029216,  0.091084, -0.020593,  0.124401, -0.016918,  0.293552,  0.012017,  0.311350,  0.011561,  0.478799, -0.025991,76741176.000000,  0.146406
  0.015000,  0.021000,  0.490000,  0.250000,  0.200000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485362, -0.030178, -0.313767, -0.032245, -0.286104, -0.033630, -0.115162, -0.048725, -0.082393, -0.050066,  0.089211, -0.048991,  0.125503, -0.044657,  0.292536, -0.005297,  0.311048, -0.004414,  0.481070, -0.027688,261401056.000000,  0.053369
  0.004000,  0.011000,  0.250000,  0.230000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484589, -0.029791, -0.312998, -0.027432, -0.282800, -0.026915, -0.111228, -0.023398, -0.078910, -0.021439,  0.091830, -0.004208,  0.121796, -0.001121,  0.292464,  0.016820,  0.311634,  0.015507,  0.478260, -0.025541,247760384.000000,  0.204726
  0.004000,  0.011000,  0.690000,  0.350000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.491185, -0.032362, -0.322922, -0.066073, -0.286920, -0.069400, -0.115328, -0.067101, -0.081711, -0.064529,  0.088234, -0.040701,  0.117486, -0.036845,  0.287800, -0.015820,  0.311616, -0.015291,  0.482696, -0.028733,1596813696.000000,  0.039948
  0.019000,  0.029000,  0.540000,  0.350000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484362, -0.029673, -0.312794, -0.026004, -0.285293, -0.026548, -0.114003, -0.036994, -0.083946, -0.038771,  0.087381, -0.048589,  0.125600, -0.045217,  0.292561, -0.005557,  0.311054, -0.004646,  0.481104, -0.027712,63188876.000000,  0.068229
  0.010000,  0.027000,  0.230000,  0.170000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481544, -0.028007, -0.311151, -0.007632, -0.285425, -0.006360, -0.113853, -0.009814, -0.081944, -0.009431,  0.089497, -0.001867,  0.120809,  0.000243,  0.291714,  0.015747,  0.311539,  0.014310,  0.478422, -0.025679,23941890.000000,  0.259514
  0.007000,  0.018000,  0.880000,  0.780000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.491792, -0.032521, -0.324188, -0.069373, -0.287991, -0.073241, -0.116384, -0.072639, -0.085691, -0.072174,  0.085855, -0.067573,  0.120174, -0.064011,  0.289009, -0.033287,  0.313557, -0.031005,  0.485162, -0.030080,768228096.000000,  0.013523
  0.003000,  0.012000,  0.430000,  0.340000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487270, -0.031032, -0.316137, -0.043781, -0.282981, -0.044474, -0.111464, -0.038886, -0.078364, -0.035995,  0.091525, -0.011769,  0.120198, -0.008216,  0.290862,  0.009753,  0.311198,  0.008728,  0.479191, -0.026306,566714560.000000,  0.139581
  0.016000,  0.027000,  0.300000,  0.260000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482249, -0.028459, -0.311400, -0.012341, -0.284663, -0.011251, -0.113069, -0.013411, -0.081889, -0.013187,  0.089657, -0.008558,  0.122441, -0.006077,  0.292728,  0.015169,  0.311526,  0.014132,  0.478446, -0.025699,39345604.000000,  0.226634
  0.019000,  0.025000,  0.420000,  0.280000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483802, -0.029370, -0.312334, -0.022446, -0.285077, -0.022578, -0.113684, -0.031165, -0.082763, -0.032228,  0.088814, -0.035425,  0.125247, -0.031961,  0.293150,  0.003506,  0.311034,  0.003765,  0.479890, -0.026844,72501432.000000,  0.108879
  0.002000,  0.013000,  0.290000,  0.180000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483799, -0.029369, -0.312332, -0.022428, -0.283256, -0.021693, -0.111657, -0.019964, -0.080445, -0.019007,  0.090938, -0.010227,  0.123305, -0.007194,  0.293334,  0.016028,  0.311599,  0.015081,  0.478317, -0.025590,466975488.000000,  0.199397
  0.007000,  0.015000,  0.480000,  0.350000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487042, -0.030937, -0.315820, -0.042428, -0.284411, -0.043776, -0.112834, -0.047001, -0.079028, -0.045433,  0.091514, -0.026339,  0.122767, -0.022014,  0.292085,  0.005926,  0.311082,  0.005680,  0.479619, -0.026638,493741824.000000,  0.097202
  0.006000,  0.027000,  0.850000,  0.820000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488033, -0.031333, -0.317263, -0.048264, -0.284661, -0.050031, -0.113061, -0.051656, -0.081501, -0.051127,  0.089947, -0.043746,  0.124695, -0.039241,  0.292356, -0.002653,  0.311007, -0.002035,  0.480723, -0.027448,141302080.000000,  0.054593
  0.006000,  0.028000,  0.990000,  0.920000,  0.020000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489224, -0.031763, -0.319214, -0.055127, -0.285957, -0.057782, -0.114394, -0.061689, -0.084188, -0.062270,  0.087399, -0.064966,  0.124528, -0.060815,  0.291282, -0.020293,  0.311901, -0.018465,  0.483183, -0.029021,184384752.000000,  0.016070
  0.012000,  0.024000,  0.400000,  0.240000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483759, -0.029347, -0.312302, -0.022175, -0.285392, -0.022419, -0.114092, -0.032693, -0.083748, -0.034317,  0.087670, -0.042377,  0.125261, -0.039107,  0.292713, -0.001571,  0.310999, -0.000965,  0.480568, -0.027338,60568808.000000,  0.089465
  0.009000,  0.024000,  0.910000,  0.810000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489915, -0.031989, -0.320451, -0.059030, -0.286952, -0.062267, -0.115447, -0.068172, -0.084400, -0.068695,  0.087208, -0.068560,  0.123606, -0.064357,  0.290729, -0.025380,  0.312435, -0.023277,  0.483932, -0.029442,167378896.000000,  0.012413
  0.002000,  0.022000,  0.430000,  0.300000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484484, -0.029736, -0.312902, -0.026770, -0.284980, -0.027245, -0.113598, -0.036042, -0.081524, -0.036566,  0.090054, -0.033370,  0.125246, -0.029445,  0.293312,  0.005238,  0.311073,  0.005377,  0.479661, -0.026671,67323864.000000,  0.104849
  0.005000,  0.024000,  0.880000,  0.740000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489538, -0.031868, -0.319767, -0.056906, -0.287082, -0.060134, -0.115692, -0.068785, -0.083432, -0.069184,  0.088119, -0.064768,  0.123748, -0.060214,  0.290894, -0.021340,  0.312006, -0.019514,  0.483345, -0.029114,151668000.000000,  0.015934
  0.004000,  0.026000,  0.440000,  0.440000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483809, -0.029374, -0.312339, -0.022491, -0.283505, -0.021889, -0.111898, -0.021603, -0.079840, -0.020429,  0.091328, -0.008156,  0.122765, -0.005057,  0.293035,  0.016325,  0.311613,  0.015253,  0.478294, -0.025570,58980152.000000,  0.201887
  0.005000,  0.024000,  0.470000,  0.400000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484579, -0.029786, -0.312988, -0.027367, -0.284208, -0.027543, -0.112660, -0.032061, -0.081592, -0.032323,  0.090008, -0.030700,  0.125389, -0.026978,  0.293570,  0.007144,  0.311132,  0.007169,  0.479409, -0.026477,47665024.000000,  0.116809
  0.005000,  0.014000,  0.240000,  0.210000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483556, -0.029233, -0.312152, -0.020871, -0.283734, -0.020226, -0.112127, -0.020809, -0.079864, -0.019678,  0.091281, -0.007079,  0.122516, -0.004051,  0.292893,  0.016462,  0.311619,  0.015330,  0.478284, -0.025562,139321008.000000,  0.208007
  0.004000,  0.016000,  0.630000,  0.570000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489651, -0.031905, -0.319971, -0.057548, -0.285439, -0.060017, -0.113836, -0.058775, -0.080684, -0.056731,  0.089771, -0.036880,  0.120813, -0.032555,  0.290204, -0.005059,  0.311057, -0.004779,  0.481123, -0.027725,317987584.000000,  0.056408
